CustomerID,Recency,Frequency,Monetary,Cluster,Persona,Recommended_Action
16674,55,1.9999999999999996,304.2399999999999,2,At-risk customers,Win back campaigns
16675,442,1.9999999999999996,608.8600000000001,0,High value loyal customers,Retention and Premium Offers
16676,34,6.0,2361.9000000000005,1,Recent active customers,Upsell and crosse sell opportunities
16677,411,1.9999999999999996,880.6199999999998,0,High value loyal customers,Retention and Premium Offers
16678,3,12.0,3109.9899999999993,1,Recent active customers,Upsell and crosse sell opportunities
16679,366,3.0,663.3099999999997,0,High value loyal customers,Retention and Premium Offers
16680,43,3.0,821.4499999999998,2,At-risk customers,Win back campaigns
16681,73,6.999999999999998,1921.84,1,Recent active customers,Upsell and crosse sell opportunities
16682,5,5.0,1027.9999999999998,2,At-risk customers,Win back campaigns
16683,534,1.0,320.25000000000006,0,High value loyal customers,Retention and Premium Offers
16684,4,55.00000000000002,147142.77000000008,1,Recent active customers,Upsell and crosse sell opportunities
16685,61,1.9999999999999996,324.24,2,At-risk customers,Win back campaigns
16686,47,16.0,4881.0700000000015,1,Recent active customers,Upsell and crosse sell opportunities
16687,391,1.0,157.63,0,High value loyal customers,Retention and Premium Offers
16688,1,3.9999999999999996,1260.8599999999997,2,At-risk customers,Win back campaigns
16689,76,1.9999999999999996,422.6,2,At-risk customers,Win back campaigns
16690,72,3.9999999999999996,353.02999999999986,2,At-risk customers,Win back campaigns
16691,418,1.9999999999999996,178.83000000000004,0,High value loyal customers,Retention and Premium Offers
16692,256,3.9999999999999996,1914.6999999999994,2,At-risk customers,Win back campaigns
16693,69,5.0,1179.4800000000002,2,At-risk customers,Win back campaigns
16694,723,1.0,98.30000000000001,0,High value loyal customers,Retention and Premium Offers
16695,562,1.9999999999999996,191.89999999999998,0,High value loyal customers,Retention and Premium Offers
16696,135,3.9999999999999996,657.8999999999999,2,At-risk customers,Win back campaigns
16697,241,1.0,112.74999999999996,0,High value loyal customers,Retention and Premium Offers
16698,227,1.9999999999999996,1997.9999999999993,2,At-risk customers,Win back campaigns
16699,380,6.999999999999998,994.6000000000003,0,High value loyal customers,Retention and Premium Offers
16700,9,25.000000000000004,8830.769999999997,1,Recent active customers,Upsell and crosse sell opportunities
16701,9,26.0,9916.73,1,Recent active customers,Upsell and crosse sell opportunities
16702,415,3.9999999999999996,1110.8300000000002,0,High value loyal customers,Retention and Premium Offers
16704,618,1.9999999999999996,664.1599999999999,0,High value loyal customers,Retention and Premium Offers
16705,1,42.0,43515.051000000036,1,Recent active customers,Upsell and crosse sell opportunities
16706,37,3.0,531.3500000000003,2,At-risk customers,Win back campaigns
16707,400,3.9999999999999996,533.4100000000001,0,High value loyal customers,Retention and Premium Offers
16708,46,1.0,656.6300000000001,2,At-risk customers,Win back campaigns
16709,85,14.0,9056.009999999997,1,Recent active customers,Upsell and crosse sell opportunities
16710,19,22.0,5921.349999999999,1,Recent active customers,Upsell and crosse sell opportunities
16711,3,9.000000000000002,2868.479999999999,1,Recent active customers,Upsell and crosse sell opportunities
16712,9,13.000000000000004,4232.87,1,Recent active customers,Upsell and crosse sell opportunities
16713,19,32.0,14115.560000000001,1,Recent active customers,Upsell and crosse sell opportunities
16714,219,3.9999999999999996,1497.3299999999995,2,At-risk customers,Win back campaigns
16715,78,1.9999999999999996,625.5200000000002,2,At-risk customers,Win back campaigns
16716,267,3.0,2149.6800000000007,2,At-risk customers,Win back campaigns
16717,24,14.0,6663.680000000003,1,Recent active customers,Upsell and crosse sell opportunities
16718,369,5.0,3006.079999999998,1,Recent active customers,Upsell and crosse sell opportunities
16719,15,14.0,3513.6200000000026,1,Recent active customers,Upsell and crosse sell opportunities
16720,26,3.0,758.7400000000002,2,At-risk customers,Win back campaigns
16721,262,1.0,292.4700000000001,0,High value loyal customers,Retention and Premium Offers
16722,17,22.0,8189.559999999994,1,Recent active customers,Upsell and crosse sell opportunities
16723,91,3.9999999999999996,1231.36,2,At-risk customers,Win back campaigns
16724,405,1.0,147.34999999999994,0,High value loyal customers,Retention and Premium Offers
16725,302,14.0,1688.2599999999993,1,Recent active customers,Upsell and crosse sell opportunities
16726,26,6.999999999999998,2063.8800000000006,1,Recent active customers,Upsell and crosse sell opportunities
16727,364,3.9999999999999996,1377.7699999999998,0,High value loyal customers,Retention and Premium Offers
16728,46,3.9999999999999996,1048.2799999999997,2,At-risk customers,Win back campaigns
16729,38,21.000000000000004,7205.330000000005,1,Recent active customers,Upsell and crosse sell opportunities
16730,52,3.0,743.1099999999998,2,At-risk customers,Win back campaigns
16731,648,1.0,170.30000000000007,0,High value loyal customers,Retention and Premium Offers
16732,32,3.9999999999999996,4387.640000000002,1,Recent active customers,Upsell and crosse sell opportunities
16733,530,1.0,259.68,0,High value loyal customers,Retention and Premium Offers
16734,52,3.0,646.7600000000002,2,At-risk customers,Win back campaigns
16735,79,14.0,6217.410000000005,1,Recent active customers,Upsell and crosse sell opportunities
16736,506,5.0,2956.5600000000004,0,High value loyal customers,Retention and Premium Offers
16737,53,1.9999999999999996,835.1999999999996,2,At-risk customers,Win back campaigns
16738,298,1.0,3.7500000000000004,0,High value loyal customers,Retention and Premium Offers
16739,177,1.9999999999999996,786.4299999999997,2,At-risk customers,Win back campaigns
16740,395,1.0,226.91000000000008,0,High value loyal customers,Retention and Premium Offers
16741,625,1.0,173.06000000000003,0,High value loyal customers,Retention and Premium Offers
16742,47,14.0,2799.870000000001,1,Recent active customers,Upsell and crosse sell opportunities
16743,29,14.0,4212.149999999998,1,Recent active customers,Upsell and crosse sell opportunities
16744,11,6.999999999999998,1291.91,1,Recent active customers,Upsell and crosse sell opportunities
16745,87,16.999999999999996,7180.700000000006,1,Recent active customers,Upsell and crosse sell opportunities
16746,5,42.0,18046.75000000001,1,Recent active customers,Upsell and crosse sell opportunities
16747,38,1.9999999999999996,836.0600000000002,2,At-risk customers,Win back campaigns
16748,18,14.0,3637.329999999999,1,Recent active customers,Upsell and crosse sell opportunities
16749,591,1.9999999999999996,4157.880000000003,0,High value loyal customers,Retention and Premium Offers
16750,45,5.0,623.9299999999997,2,At-risk customers,Win back campaigns
16751,31,1.0,1764.7199999999996,2,At-risk customers,Win back campaigns
16752,373,1.0,207.5,0,High value loyal customers,Retention and Premium Offers
16753,58,1.0,223.92000000000007,2,At-risk customers,Win back campaigns
16754,372,29.000000000000004,65500.069999999956,1,Recent active customers,Upsell and crosse sell opportunities
16755,114,6.999999999999998,2864.6799999999994,1,Recent active customers,Upsell and crosse sell opportunities
16756,215,6.999999999999998,1312.3700000000006,2,At-risk customers,Win back campaigns
16757,319,1.9999999999999996,270.48,0,High value loyal customers,Retention and Premium Offers
16758,65,1.0,369.34000000000015,2,At-risk customers,Win back campaigns
16759,8,3.0,789.7900000000002,2,At-risk customers,Win back campaigns
16760,430,1.0,228.00000000000006,0,High value loyal customers,Retention and Premium Offers
16761,97,1.0,316.62000000000006,2,At-risk customers,Win back campaigns
16762,20,3.0,1207.2399999999998,2,At-risk customers,Win back campaigns
16763,199,1.9999999999999996,964.6999999999996,2,At-risk customers,Win back campaigns
16764,4,13.000000000000004,2790.9500000000007,1,Recent active customers,Upsell and crosse sell opportunities
16765,294,1.9999999999999996,454.7499999999999,0,High value loyal customers,Retention and Premium Offers
16766,273,1.9999999999999996,1145.6000000000004,2,At-risk customers,Win back campaigns
16767,31,14.999999999999998,8056.7600000000075,1,Recent active customers,Upsell and crosse sell opportunities
16768,48,9.000000000000002,1698.5699999999993,1,Recent active customers,Upsell and crosse sell opportunities
16769,260,3.9999999999999996,1117.05,2,At-risk customers,Win back campaigns
16770,58,9.000000000000002,1778.93,1,Recent active customers,Upsell and crosse sell opportunities
16771,33,10.000000000000002,3949.599999999999,1,Recent active customers,Upsell and crosse sell opportunities
16772,423,3.0,3698.05,0,High value loyal customers,Retention and Premium Offers
16773,57,3.0,421.24000000000007,2,At-risk customers,Win back campaigns
16774,68,8.000000000000002,1567.4799999999993,1,Recent active customers,Upsell and crosse sell opportunities
16775,10,16.0,2820.840000000001,1,Recent active customers,Upsell and crosse sell opportunities
16776,60,1.9999999999999996,592.5100000000002,2,At-risk customers,Win back campaigns
16777,80,5.0,1292.1799999999996,2,At-risk customers,Win back campaigns
16778,74,1.9999999999999996,245.93999999999997,2,At-risk customers,Win back campaigns
16779,2,53.00000000000001,32809.03000000001,1,Recent active customers,Upsell and crosse sell opportunities
16780,100,3.0,596.3999999999997,2,At-risk customers,Win back campaigns
16781,372,1.9999999999999996,623.0000000000001,0,High value loyal customers,Retention and Premium Offers
16782,10,37.99999999999999,9636.119999999995,1,Recent active customers,Upsell and crosse sell opportunities
16783,437,1.0,391.9499999999998,0,High value loyal customers,Retention and Premium Offers
16784,20,5.0,892.33,2,At-risk customers,Win back campaigns
16785,410,1.0,533.7800000000001,0,High value loyal customers,Retention and Premium Offers
16786,394,1.0,51.84,0,High value loyal customers,Retention and Premium Offers
16787,398,3.9999999999999996,1017.5299999999996,0,High value loyal customers,Retention and Premium Offers
16788,123,5.0,1928.9300000000007,2,At-risk customers,Win back campaigns
16789,8,1.0,80.80000000000003,2,At-risk customers,Win back campaigns
16790,4,6.0,1545.6200000000006,2,At-risk customers,Win back campaigns
16791,29,14.999999999999998,3957.6300000000015,1,Recent active customers,Upsell and crosse sell opportunities
16792,282,5.0,623.46,2,At-risk customers,Win back campaigns
16793,57,1.0,243.83999999999997,2,At-risk customers,Win back campaigns
16794,1,14.999999999999998,2052.6999999999994,1,Recent active customers,Upsell and crosse sell opportunities
16795,365,3.0,2062.409999999999,0,High value loyal customers,Retention and Premium Offers
16796,89,1.0,305.62,2,At-risk customers,Win back campaigns
16797,393,5.0,1802.0199999999998,0,High value loyal customers,Retention and Premium Offers
16798,554,3.0,841.1600000000001,0,High value loyal customers,Retention and Premium Offers
16799,432,1.9999999999999996,452.78000000000003,0,High value loyal customers,Retention and Premium Offers
16800,11,1.0,1162.6500000000005,2,At-risk customers,Win back campaigns
16801,163,3.9999999999999996,1594.23,2,At-risk customers,Win back campaigns
16802,679,1.9999999999999996,582.6099999999999,0,High value loyal customers,Retention and Premium Offers
16803,65,1.0,332.29999999999984,2,At-risk customers,Win back campaigns
16804,23,3.0,536.9900000000001,2,At-risk customers,Win back campaigns
16805,174,5.0,1091.3399999999997,2,At-risk customers,Win back campaigns
16806,103,3.9999999999999996,762.1600000000001,2,At-risk customers,Win back campaigns
16807,143,6.0,2123.88,1,Recent active customers,Upsell and crosse sell opportunities
16808,99,1.9999999999999996,288.4200000000001,2,At-risk customers,Win back campaigns
16809,23,9.000000000000002,1727.4300000000003,1,Recent active customers,Upsell and crosse sell opportunities
16810,192,1.9999999999999996,842.0399999999997,2,At-risk customers,Win back campaigns
16811,5,1.9999999999999996,547.0700000000002,2,At-risk customers,Win back campaigns
16812,361,3.9999999999999996,2391.999999999999,2,At-risk customers,Win back campaigns
16813,8,10.000000000000002,1652.1800000000007,1,Recent active customers,Upsell and crosse sell opportunities
16814,14,36.0,11924.850000000008,1,Recent active customers,Upsell and crosse sell opportunities
16815,454,1.9999999999999996,406.0200000000001,0,High value loyal customers,Retention and Premium Offers
16816,103,3.9999999999999996,417.0599999999999,2,At-risk customers,Win back campaigns
16817,3,13.000000000000004,2560.7,1,Recent active customers,Upsell and crosse sell opportunities
16818,11,11.0,3349.5700000000024,1,Recent active customers,Upsell and crosse sell opportunities
16819,465,1.9999999999999996,182.59000000000003,0,High value loyal customers,Retention and Premium Offers
16820,96,1.0,497.6100000000002,2,At-risk customers,Win back campaigns
16821,382,1.0,113.35000000000002,0,High value loyal customers,Retention and Premium Offers
16822,686,1.0,181.39000000000001,0,High value loyal customers,Retention and Premium Offers
16823,227,6.999999999999998,2243.0899999999992,1,Recent active customers,Upsell and crosse sell opportunities
16824,16,3.0,686.2399999999999,2,At-risk customers,Win back campaigns
16825,39,5.0,1826.8900000000006,2,At-risk customers,Win back campaigns
16826,51,1.0,341.69999999999993,2,At-risk customers,Win back campaigns
16827,393,5.0,392.12999999999994,0,High value loyal customers,Retention and Premium Offers
16828,93,1.9999999999999996,128.50000000000006,2,At-risk customers,Win back campaigns
16829,157,1.9999999999999996,513.3200000000002,2,At-risk customers,Win back campaigns
16830,39,3.9999999999999996,1207.5000000000002,2,At-risk customers,Win back campaigns
16831,565,1.0,91.79999999999998,0,High value loyal customers,Retention and Premium Offers
16832,184,5.0,417.6100000000001,2,At-risk customers,Win back campaigns
16833,1,6.0,2409.04,1,Recent active customers,Upsell and crosse sell opportunities
16834,228,1.9999999999999996,898.9599999999998,2,At-risk customers,Win back campaigns
16835,128,6.0,1456.6599999999999,2,At-risk customers,Win back campaigns
16836,40,3.9999999999999996,782.3700000000001,2,At-risk customers,Win back campaigns
16837,31,11.0,3170.9800000000014,1,Recent active customers,Upsell and crosse sell opportunities
16838,197,3.9999999999999996,1159.6100000000001,2,At-risk customers,Win back campaigns
16839,9,43.99999999999999,21758.25,1,Recent active customers,Upsell and crosse sell opportunities
16840,603,1.9999999999999996,139.85,0,High value loyal customers,Retention and Premium Offers
16841,37,12.0,4006.060000000001,1,Recent active customers,Upsell and crosse sell opportunities
16842,101,3.0,1264.1899999999998,2,At-risk customers,Win back campaigns
16843,43,35.0,19571.429999999997,1,Recent active customers,Upsell and crosse sell opportunities
16844,563,1.9999999999999996,614.3400000000001,0,High value loyal customers,Retention and Premium Offers
16845,618,1.0,253.88000000000005,0,High value loyal customers,Retention and Premium Offers
16846,50,3.0,842.4100000000003,2,At-risk customers,Win back campaigns
16847,43,1.9999999999999996,614.8899999999998,2,At-risk customers,Win back campaigns
16848,53,3.9999999999999996,1411.6199999999994,2,At-risk customers,Win back campaigns
16849,187,1.0,124.57,2,At-risk customers,Win back campaigns
16850,334,1.0,332.40999999999985,0,High value loyal customers,Retention and Premium Offers
16851,4,3.0,342.4499999999998,2,At-risk customers,Win back campaigns
16852,10,1.9999999999999996,144.91000000000008,2,At-risk customers,Win back campaigns
16854,417,1.9999999999999996,1408.9599999999998,0,High value loyal customers,Retention and Premium Offers
16855,24,1.9999999999999996,328.4,2,At-risk customers,Win back campaigns
16856,15,3.0,358.48999999999995,2,At-risk customers,Win back campaigns
16857,443,1.0,352.79999999999984,0,High value loyal customers,Retention and Premium Offers
16858,369,10.000000000000002,4292.589999999999,1,Recent active customers,Upsell and crosse sell opportunities
16859,145,6.999999999999998,1932.4100000000003,1,Recent active customers,Upsell and crosse sell opportunities
16860,453,3.0,1610.6199999999994,0,High value loyal customers,Retention and Premium Offers
16861,60,5.0,946.5900000000004,2,At-risk customers,Win back campaigns
16862,547,3.9999999999999996,662.3299999999999,0,High value loyal customers,Retention and Premium Offers
16863,31,3.0,834.2699999999998,2,At-risk customers,Win back campaigns
16864,434,1.9999999999999996,409.25,0,High value loyal customers,Retention and Premium Offers
16865,402,1.0,130.95,0,High value loyal customers,Retention and Premium Offers
16866,141,3.0,207.74000000000007,2,At-risk customers,Win back campaigns
16867,690,1.0,76.74000000000004,0,High value loyal customers,Retention and Premium Offers
16868,394,3.0,384.5600000000001,0,High value loyal customers,Retention and Premium Offers
16869,23,3.9999999999999996,817.1200000000002,2,At-risk customers,Win back campaigns
16870,469,1.0,450.16,0,High value loyal customers,Retention and Premium Offers
16871,22,6.0,2812.340000000001,1,Recent active customers,Upsell and crosse sell opportunities
16872,77,6.0,1213.1299999999997,2,At-risk customers,Win back campaigns
16873,5,12.0,14617.390000000007,1,Recent active customers,Upsell and crosse sell opportunities
16874,379,1.0,209.88999999999996,0,High value loyal customers,Retention and Premium Offers
16875,67,11.0,4234.529999999998,1,Recent active customers,Upsell and crosse sell opportunities
16876,404,1.0,136.00999999999996,0,High value loyal customers,Retention and Premium Offers
16877,12,6.0,846.6200000000003,2,At-risk customers,Win back campaigns
16878,84,1.0,13.299999999999999,2,At-risk customers,Win back campaigns
16880,31,8.000000000000002,1813.2099999999998,1,Recent active customers,Upsell and crosse sell opportunities
16881,67,1.0,431.99999999999994,2,At-risk customers,Win back campaigns
16882,67,3.0,705.1200000000002,2,At-risk customers,Win back campaigns
16883,187,18.999999999999996,2246.0599999999995,1,Recent active customers,Upsell and crosse sell opportunities
16884,38,3.9999999999999996,1070.97,2,At-risk customers,Win back campaigns
16885,15,3.9999999999999996,684.6000000000001,2,At-risk customers,Win back campaigns
16886,456,1.0,134.00000000000003,0,High value loyal customers,Retention and Premium Offers
16887,35,3.0,658.1699999999998,2,At-risk customers,Win back campaigns
16888,401,3.0,434.1999999999999,0,High value loyal customers,Retention and Premium Offers
16889,195,6.0,2526.649999999999,1,Recent active customers,Upsell and crosse sell opportunities
16890,477,3.0,285.4100000000001,0,High value loyal customers,Retention and Premium Offers
16891,2,11.0,1727.9400000000005,1,Recent active customers,Upsell and crosse sell opportunities
16892,1,6.999999999999998,754.7499999999998,2,At-risk customers,Win back campaigns
16893,367,1.9999999999999996,249.88999999999993,0,High value loyal customers,Retention and Premium Offers
16894,502,3.0,1306.9600000000005,0,High value loyal customers,Retention and Premium Offers
16895,65,5.0,1102.9,2,At-risk customers,Win back campaigns
16896,555,1.0,103.94999999999999,0,High value loyal customers,Retention and Premium Offers
16897,299,1.9999999999999996,289.77999999999986,0,High value loyal customers,Retention and Premium Offers
16898,26,5.0,885.2100000000003,2,At-risk customers,Win back campaigns
16899,8,8.000000000000002,1695.7699999999995,1,Recent active customers,Upsell and crosse sell opportunities
16900,17,3.0,887.1099999999997,2,At-risk customers,Win back campaigns
16901,729,1.0,204.26,0,High value loyal customers,Retention and Premium Offers
16902,116,1.0,1706.8800000000006,2,At-risk customers,Win back campaigns
16903,29,3.0,1041.7500000000002,2,At-risk customers,Win back campaigns
16904,4,21.000000000000004,4675.3600000000015,1,Recent active customers,Upsell and crosse sell opportunities
16905,5,16.999999999999996,4706.770000000003,1,Recent active customers,Upsell and crosse sell opportunities
16906,82,6.999999999999998,1410.9200000000008,1,Recent active customers,Upsell and crosse sell opportunities
16907,29,9.000000000000002,1470.8900000000008,1,Recent active customers,Upsell and crosse sell opportunities
16908,722,1.0,252.5900000000001,0,High value loyal customers,Retention and Premium Offers
16909,72,1.0,379.1400000000001,2,At-risk customers,Win back campaigns
16910,4,8.000000000000002,1508.9599999999996,1,Recent active customers,Upsell and crosse sell opportunities
16911,636,1.9999999999999996,255.25000000000006,0,High value loyal customers,Retention and Premium Offers
16912,29,14.999999999999998,4460.509999999998,1,Recent active customers,Upsell and crosse sell opportunities
16913,290,3.0,423.9099999999999,2,At-risk customers,Win back campaigns
16914,36,1.0,183.75999999999996,2,At-risk customers,Win back campaigns
16915,9,11.0,1543.1799999999994,1,Recent active customers,Upsell and crosse sell opportunities
16916,24,3.9999999999999996,902.0199999999998,2,At-risk customers,Win back campaigns
16917,277,1.9999999999999996,1851.8800000000003,2,At-risk customers,Win back campaigns
16918,50,16.0,3206.5399999999972,1,Recent active customers,Upsell and crosse sell opportunities
16919,156,23.999999999999996,4909.659999999999,1,Recent active customers,Upsell and crosse sell opportunities
16920,411,1.0,355.45000000000016,0,High value loyal customers,Retention and Premium Offers
16921,61,3.0,409.2100000000001,2,At-risk customers,Win back campaigns
16922,573,1.0,611.0800000000002,0,High value loyal customers,Retention and Premium Offers
16923,12,32.0,13157.130000000012,1,Recent active customers,Upsell and crosse sell opportunities
16924,21,3.0,829.8899999999999,2,At-risk customers,Win back campaigns
16925,540,1.0,125.64999999999998,0,High value loyal customers,Retention and Premium Offers
16926,371,5.0,1169.6100000000004,0,High value loyal customers,Retention and Premium Offers
16927,116,3.0,543.0500000000001,2,At-risk customers,Win back campaigns
16928,80,29.000000000000004,3897.5299999999966,1,Recent active customers,Upsell and crosse sell opportunities
16929,4,6.999999999999998,1295.3899999999999,1,Recent active customers,Upsell and crosse sell opportunities
16930,26,3.0,378.8899999999999,2,At-risk customers,Win back campaigns
16931,5,23.000000000000004,5032.220000000001,1,Recent active customers,Upsell and crosse sell opportunities
16932,53,3.0,412.55000000000007,2,At-risk customers,Win back campaigns
16933,1,9.000000000000002,3099.300000000001,1,Recent active customers,Upsell and crosse sell opportunities
16934,55,6.0,2083.1399999999994,1,Recent active customers,Upsell and crosse sell opportunities
16935,382,3.0,530.86,0,High value loyal customers,Retention and Premium Offers
16936,26,1.9999999999999996,548.29,2,At-risk customers,Win back campaigns
16937,499,1.0,196.25000000000006,0,High value loyal customers,Retention and Premium Offers
16938,9,9.000000000000002,6995.3600000000015,1,Recent active customers,Upsell and crosse sell opportunities
16939,489,3.0,433.84999999999985,0,High value loyal customers,Retention and Premium Offers
16940,52,8.000000000000002,6427.659999999995,1,Recent active customers,Upsell and crosse sell opportunities
16941,612,1.0,33.00000000000001,0,High value loyal customers,Retention and Premium Offers
16942,13,9.000000000000002,1904.9900000000002,1,Recent active customers,Upsell and crosse sell opportunities
16943,212,5.0,1299.49,2,At-risk customers,Win back campaigns
16944,610,1.0,101.36000000000001,0,High value loyal customers,Retention and Premium Offers
16945,22,33.00000000000001,8548.160000000003,1,Recent active customers,Upsell and crosse sell opportunities
16946,383,5.0,1222.0400000000004,0,High value loyal customers,Retention and Premium Offers
16947,236,5.0,955.2099999999999,2,At-risk customers,Win back campaigns
16948,139,6.999999999999998,868.77,2,At-risk customers,Win back campaigns
16949,4,6.0,1286.2699999999995,2,At-risk customers,Win back campaigns
16950,57,10.000000000000002,3541.7699999999995,1,Recent active customers,Upsell and crosse sell opportunities
16951,135,3.0,1277.7500000000005,2,At-risk customers,Win back campaigns
16952,109,5.0,795.8300000000002,2,At-risk customers,Win back campaigns
16953,30,1.0,20.8,2,At-risk customers,Win back campaigns
16954,1,20.0,6081.879999999997,1,Recent active customers,Upsell and crosse sell opportunities
16955,185,6.0,1120.3099999999995,2,At-risk customers,Win back campaigns
16956,18,1.0,308.7399999999999,2,At-risk customers,Win back campaigns
16957,239,1.9999999999999996,416.6400000000001,2,At-risk customers,Win back campaigns
16958,435,1.0,778.4900000000002,0,High value loyal customers,Retention and Premium Offers
16959,87,1.0,117.35000000000005,2,At-risk customers,Win back campaigns
16960,39,8.000000000000002,1990.8799999999992,1,Recent active customers,Upsell and crosse sell opportunities
16961,116,3.0,794.5599999999997,2,At-risk customers,Win back campaigns
16962,410,1.0,251.04000000000005,0,High value loyal customers,Retention and Premium Offers
16963,187,1.0,110.54999999999997,2,At-risk customers,Win back campaigns
16964,733,1.9999999999999996,207.85,0,High value loyal customers,Retention and Premium Offers
16965,227,1.0,201.19,0,High value loyal customers,Retention and Premium Offers
16966,8,6.999999999999998,2154.97,1,Recent active customers,Upsell and crosse sell opportunities
16967,189,1.0,319.0199999999999,2,At-risk customers,Win back campaigns
16968,4,1.9999999999999996,439.42999999999984,2,At-risk customers,Win back campaigns
16969,39,3.0,650.4099999999999,2,At-risk customers,Win back campaigns
16970,626,1.0,71.40000000000002,0,High value loyal customers,Retention and Premium Offers
16971,38,1.0,357.2099999999998,2,At-risk customers,Win back campaigns
16972,383,1.9999999999999996,749.0,0,High value loyal customers,Retention and Premium Offers
16973,386,1.0,126.99999999999997,0,High value loyal customers,Retention and Premium Offers
16974,523,1.9999999999999996,365.4999999999999,0,High value loyal customers,Retention and Premium Offers
16975,423,3.0,926.1199999999997,0,High value loyal customers,Retention and Premium Offers
16976,267,1.0,251.5199999999999,0,High value loyal customers,Retention and Premium Offers
16977,395,3.9999999999999996,496.0000000000001,0,High value loyal customers,Retention and Premium Offers
16978,78,3.0,768.8800000000002,2,At-risk customers,Win back campaigns
16979,4,9.000000000000002,2859.739999999999,1,Recent active customers,Upsell and crosse sell opportunities
16980,255,3.0,1422.8300000000004,2,At-risk customers,Win back campaigns
16982,61,1.0,384.0600000000002,2,At-risk customers,Win back campaigns
16983,13,11.0,3490.529999999997,1,Recent active customers,Upsell and crosse sell opportunities
16984,88,9.000000000000002,10350.530000000006,1,Recent active customers,Upsell and crosse sell opportunities
16985,17,23.000000000000004,10923.160000000003,1,Recent active customers,Upsell and crosse sell opportunities
16986,30,11.0,4888.750000000004,1,Recent active customers,Upsell and crosse sell opportunities
16987,3,11.0,2521.3999999999996,1,Recent active customers,Upsell and crosse sell opportunities
16988,5,1.9999999999999996,382.6700000000002,2,At-risk customers,Win back campaigns
16989,7,6.0,1133.2500000000002,2,At-risk customers,Win back campaigns
16990,219,1.9999999999999996,344.0000000000001,2,At-risk customers,Win back campaigns
16991,421,1.0,1041.2099999999996,0,High value loyal customers,Retention and Premium Offers
16992,11,13.000000000000004,5476.5,1,Recent active customers,Upsell and crosse sell opportunities
16993,464,1.9999999999999996,1950.9500000000005,0,High value loyal customers,Retention and Premium Offers
16996,30,9.000000000000002,2123.6100000000006,1,Recent active customers,Upsell and crosse sell opportunities
16997,288,3.0,702.0000000000001,2,At-risk customers,Win back campaigns
16998,150,5.0,401.99999999999983,2,At-risk customers,Win back campaigns
16999,23,1.9999999999999996,484.8200000000002,2,At-risk customers,Win back campaigns
17000,396,1.9999999999999996,406.29999999999984,0,High value loyal customers,Retention and Premium Offers
17001,1,18.999999999999996,6640.799999999996,1,Recent active customers,Upsell and crosse sell opportunities
17002,86,6.999999999999998,2571.55,1,Recent active customers,Upsell and crosse sell opportunities
17003,402,3.9999999999999996,828.2100000000003,0,High value loyal customers,Retention and Premium Offers
17004,46,3.9999999999999996,2324.3599999999997,2,At-risk customers,Win back campaigns
17005,471,1.9999999999999996,622.36,0,High value loyal customers,Retention and Premium Offers
17006,5,8.000000000000002,1635.2699999999995,1,Recent active customers,Upsell and crosse sell opportunities
17007,51,6.999999999999998,1120.0999999999997,2,At-risk customers,Win back campaigns
17008,429,1.0,81.36000000000003,0,High value loyal customers,Retention and Premium Offers
17009,551,1.0,242.05999999999997,0,High value loyal customers,Retention and Premium Offers
17010,18,1.0,195.36000000000004,2,At-risk customers,Win back campaigns
17011,30,3.0,671.7,2,At-risk customers,Win back campaigns
17012,725,1.0,360.61,0,High value loyal customers,Retention and Premium Offers
17014,8,3.0,583.4300000000002,2,At-risk customers,Win back campaigns
17015,29,3.0,1838.6100000000008,2,At-risk customers,Win back campaigns
17016,577,1.0,552.3999999999997,0,High value loyal customers,Retention and Premium Offers
17017,3,29.000000000000004,12576.98999999999,1,Recent active customers,Upsell and crosse sell opportunities
17018,41,6.0,2287.7000000000003,1,Recent active customers,Upsell and crosse sell opportunities
17019,11,11.0,3602.289999999998,1,Recent active customers,Upsell and crosse sell opportunities
17020,542,1.9999999999999996,935.6200000000001,0,High value loyal customers,Retention and Premium Offers
17021,442,6.0,1182.2199999999998,0,High value loyal customers,Retention and Premium Offers
17022,31,1.9999999999999996,260.00000000000006,2,At-risk customers,Win back campaigns
17023,417,3.0,800.18,0,High value loyal customers,Retention and Premium Offers
17024,45,3.0,95.85000000000002,2,At-risk customers,Win back campaigns
17025,61,5.0,1349.6700000000003,2,At-risk customers,Win back campaigns
17026,185,3.0,175.82999999999998,2,At-risk customers,Win back campaigns
17027,79,9.000000000000002,1310.6300000000006,1,Recent active customers,Upsell and crosse sell opportunities
17028,581,3.0,1593.8300000000002,0,High value loyal customers,Retention and Premium Offers
17029,111,6.999999999999998,2137.3000000000006,1,Recent active customers,Upsell and crosse sell opportunities
17030,64,1.0,146.86999999999998,2,At-risk customers,Win back campaigns
17031,12,6.0,2773.850000000001,1,Recent active customers,Upsell and crosse sell opportunities
17032,548,8.000000000000002,2984.319999999999,0,High value loyal customers,Retention and Premium Offers
17033,86,3.9999999999999996,1332.7900000000004,2,At-risk customers,Win back campaigns
17034,16,5.0,1276.4200000000005,2,At-risk customers,Win back campaigns
17035,246,3.9999999999999996,613.5899999999998,2,At-risk customers,Win back campaigns
17036,383,1.0,176.9000000000001,0,High value loyal customers,Retention and Premium Offers
17037,88,1.0,1267.3200000000004,2,At-risk customers,Win back campaigns
17038,30,1.9999999999999996,743.1699999999997,2,At-risk customers,Win back campaigns
